GEOID,STATEFP,COUNTYFP,pc_park
08035014602,08,035,3.215
08035014202,08,035,10.798
08014030800,08,014,12.07
08014031400,08,014,4.424
08014031300,08,014,23.127
08014031100,08,014,23.135
08073961800,08,073,0.302
08073961700,08,073,0
08101001500,08,101,2.495
08101001600,08,101,37.568
08101001700,08,101,24.283
08013012102,08,013,3.189
08013012104,08,013,46.544
08013012101,08,013,16.917
08013012105,08,013,2.935
08053973100,08,053,96.254
08013012202,08,013,2.107
08013012203,08,013,8.21
08013012204,08,013,4.341
08013012300,08,013,0
08013012501,08,013,58.994
08013012505,08,013,80.877
08013012507,08,013,2.365
08101000500,08,101,24.223
08101000100,08,101,6.059
08101000300,08,101,27.264
08101000400,08,101,16.964
08103951100,08,103,68.74
08103951200,08,103,88.017
08041006100,08,041,2.757
08041006200,08,041,0.058
08035014107,08,035,2.688
08035013904,08,035,12.007
08035014503,08,035,8.894
08035014300,08,035,93.056
08035014001,08,035,10.241
08035013908,08,035,11.15
08035014108,08,035,6.219
08035014122,08,035,1.569
08035013909,08,035,4.882
08035014115,08,035,8.149
08041006400,08,041,1.535
08035014116,08,035,4.298
08035014123,08,035,0
08035013905,08,035,14.775
08031015700,08,031,3.708
08031001901,08,031,4.429
08031004504,08,031,8.507
08031004505,08,031,2.367
08031004506,08,031,6.117
08031008312,08,031,6.875
08031008387,08,031,10.872
08031004503,08,031,2.321
08031004306,08,031,6.582
08031008386,08,031,9.88
08031008389,08,031,5.496
08031008391,08,031,16.544
08031008390,08,031,5.84
08031015600,08,031,2.896
08035014010,08,035,19.034
08035014007,08,035,0.914
08035014126,08,035,2.851
08035014130,08,035,21.13
08035014008,08,035,15.65
08035014011,08,035,3.686
08035014127,08,035,37.571
08001007802,08,001,4.802
08001008550,08,001,6.181
08001008549,08,001,0
08001008545,08,001,6.89
08001008544,08,001,5.951
08001008547,08,001,12.925
08001008548,08,001,3.112
08001009207,08,001,10.335
08035014129,08,035,4.997
08035014124,08,035,5.473
08035014006,08,035,4.37
08001009327,08,001,27.349
08001009752,08,001,0.59
08001008536,08,001,1.03
08001008546,08,001,5.586
08001009206,08,001,3.131
08001009751,08,001,25.545
08001008709,08,001,7.823
08013013506,08,013,1.419
08013013508,08,013,4.62
08013061400,08,013,27.8
08031006701,08,031,0
08031000102,08,031,31.136
08031000202,08,031,3.164
08031000301,08,031,1.304
08031000302,08,031,1.949
08013061300,08,013,36.085
08013013212,08,013,8.676
08013013507,08,013,8.731
08123002007,08,123,22.091
08123001907,08,123,0.059
08123002014,08,123,9.796
08123002203,08,123,2.374
08123002209,08,123,1.409
08123002101,08,123,0.399
08123002102,08,123,0.697
08035013901,08,035,2.028
08035014109,08,035,7.507
08035014110,08,035,2.651
08035014112,08,035,4.601
08031000401,08,031,1.593
08035014113,08,035,1.62
08035014114,08,035,13.279
08031000501,08,031,56.646
08031000502,08,031,2.244
08031000600,08,031,7.331
08011966700,08,011,4.657
08041005110,08,041,4.302
08041005105,08,041,8.443
08123001410,08,123,6.976
08123001004,08,123,8.378
08123001416,08,123,17.942
08123001417,08,123,3.731
08031000904,08,031,12.83
08031003601,08,031,5.402
08031006812,08,031,18.924
08031001600,08,031,2.124
08031000701,08,031,6.046
08031002300,08,031,4.956
08031005102,08,031,3.059
08031001301,08,031,9.614
08031001302,08,031,7.662
08031001401,08,031,6.286
08031001402,08,031,27.901
08031001403,08,031,24.226
08123001408,08,123,27.891
08123001407,08,123,0
08005007302,08,005,0.139
08023972700,08,023,2.359
08069002005,08,069,15.032
08031005300,08,031,0
08031005502,08,031,12.693
08031005503,08,031,8.488
08031006804,08,031,5.871
08069002007,08,069,17.197
08069002008,08,069,4.912
08069001603,08,069,5.192
08014980300,08,014,0.332
08099000700,08,099,1.055
08031006809,08,031,9.412
08031006810,08,031,3.987
08031006811,08,031,5.513
08031006813,08,031,26.562
08059060300,08,059,7.378
08059009823,08,059,3.708
08031006901,08,031,4.447
08031007013,08,031,2.488
08031007037,08,031,4.235
08031007088,08,031,1.927
08031007089,08,031,4.023
08123000501,08,123,0
08001009320,08,001,37.508
08001009322,08,001,1.06
08001009323,08,001,3.934
08001009325,08,001,9.187
08001009401,08,001,2.164
08059009824,08,059,25.983
08051963900,08,051,77.353
08051963700,08,051,1.892
08051963600,08,051,84.027
08051963800,08,051,80.021
08031008304,08,031,4.886
08031008305,08,031,5.464
08031008306,08,031,5.278
08001009406,08,001,12.382
08001009407,08,001,4.837
08001009409,08,001,26.827
08001009410,08,001,38.081
08001009411,08,001,5.101
08001009501,08,001,5.305
08001009502,08,001,7.468
08001008000,08,001,0.44
08001008100,08,001,26.704
08001008200,08,001,16.299
08001008308,08,001,3.946
08001008309,08,001,10.941
08001008505,08,001,7.047
08001008506,08,001,11.157
08001008507,08,001,2.372
08031980000,08,031,0.753
08031011902,08,031,9.088
08031011903,08,031,11.837
08031012001,08,031,1.475
08001008508,08,001,7.939
08001008524,08,001,18.853
08001008526,08,001,13.623
08001060100,08,001,15.826
08001060200,08,001,32.826
08041005202,08,041,23.71
08041005300,08,041,0.992
08041005502,08,041,8.235
08031012014,08,031,7.973
08041005601,08,041,6.042
08041005602,08,041,4.7
08041006000,08,041,1.417
08111972600,08,111,95.544
08041006501,08,041,4.219
08041008000,08,041,5.934
08041003000,08,041,0.378
08041003701,08,041,76.878
08041003708,08,041,9.969
08041004008,08,041,0.422
08041004901,08,041,0
08041005900,08,041,3.027
08041002300,08,041,6.489
08041006600,08,041,35.385
09003405700,09,003,14.031
09003510200,09,003,4.471
09003510400,09,003,9.796
09015901100,09,015,6.858
09003510300,09,003,6.551
09003492400,09,003,17.968
09003405200,09,003,1.243
09003415300,09,003,0
09003492500,09,003,10.776
09003494100,09,003,9.813
09003494201,09,003,4.571
09003494202,09,003,13.891
09003494300,09,003,2.417
09003510700,09,003,1.227
09003510900,09,003,8.15
09003510800,09,003,7.955
09003502300,09,003,28.993
09011705300,09,011,0.942
09011709200,09,011,0.982
09011712100,09,011,5.828
09001090300,09,001,2.125
09001010101,09,001,2.067
09001020600,09,001,1.849
09001021300,09,001,9.038
09001021100,09,001,1.369
09001035300,09,001,11.1
09001022100,09,001,14.06
09001073600,09,001,0
09001050100,09,001,0.738
